colors,hymnal_id,image,top_color,rgb
"[{'color': {'red': 91, 'green': 80, 'blue': 76, 'alpha': None}, 'score': 0.41356727480888367, 'pixelFraction': 0.08729183673858643}, {'color': {'red': 237, 'green': 232, 'blue': 227, 'alpha': None}, 'score': 0.17493711411952972, 'pixelFraction': 0.7733415365219116}, {'color': {'red': 55, 'green': 121, 'blue': 165, 'alpha': None}, 'score': 0.005154816433787346, 'pixelFraction': 0.00040950041147880256}, {'color': {'red': 200, 'green': 195, 'blue': 191, 'alpha': None}, 'score': 0.1185559630393982, 'pixelFraction': 0.06606606394052505}, {'color': {'red': 124, 'green': 118, 'blue': 113, 'alpha': None}, 'score': 0.11330855637788773, 'pixelFraction': 0.02224952168762684}, {'color': {'red': 161, 'green': 156, 'blue': 151, 'alpha': None}, 'score': 0.11226332187652588, 'pixelFraction': 0.03753753751516342}, {'color': {'red': 77, 'green': 146, 'blue': 188, 'alpha': None}, 'score': 0.0010672288481146097, 'pixelFraction': 6.825006857980043e-05}, {'color': {'red': 69, 'green': 61, 'blue': 56, 'alpha': None}, 'score': 0.04280145838856697, 'pixelFraction': 0.0052552553825080395}, {'color': {'red': 50, 'green': 84, 'blue': 111, 'alpha': None}, 'score': 0.010296335443854332, 'pixelFraction': 0.003071252955123782}, {'color': {'red': 18, 'green': 66, 'blue': 97, 'alpha': None}, 'score': 0.004879128187894821, 'pixelFraction': 0.0008190008229576051}]",47594,mobile_slide_2,"{'red': 91, 'green': 80, 'blue': 76, 'alpha': None}",[91 80 76]
"[{'color': {'red': 235, 'green': 231, 'blue': 227, 'alpha': None}, 'score': 0.39571613073349, 'pixelFraction': 0.8650602698326111}, {'color': {'red': 89, 'green': 81, 'blue': 78, 'alpha': None}, 'score': 0.1630116105079651, 'pixelFraction': 0.040803212672472}, {'color': {'red': 200, 'green': 196, 'blue': 191, 'alpha': None}, 'score': 0.1814432591199875, 'pixelFraction': 0.04192771017551422}, {'color': {'red': 162, 'green': 157, 'blue': 153, 'alpha': None}, 'score': 0.117948517203331, 'pixelFraction': 0.025702811777591705}, {'color': {'red': 121, 'green': 115, 'blue': 111, 'alpha': None}, 'score': 0.09417569637298584, 'pixelFraction': 0.01751003973186016}, {'color': {'red': 66, 'green': 60, 'blue': 56, 'alpha': None}, 'score': 0.036463212221860886, 'pixelFraction': 0.0044979918748140335}, {'color': {'red': 64, 'green': 89, 'blue': 109, 'alpha': None}, 'score': 0.004055015742778778, 'pixelFraction': 0.0024899598211050034}, {'color': {'red': 138, 'green': 159, 'blue': 174, 'alpha': None}, 'score': 0.0014680924359709024, 'pixelFraction': 0.00032128512975759804}, {'color': {'red': 168, 'green': 149, 'blue': 133, 'alpha': None}, 'score': 0.0012112784897908568, 'pixelFraction': 0.00016064256487879902}, {'color': {'red': 42, 'green': 67, 'blue': 86, 'alpha': None}, 'score': 0.0012025194009765983, 'pixelFraction': 0.00024096385459415615}]",47594,desktop_slide_3,"{'red': 235, 'green': 231, 'blue': 227, 'alpha': None}",[235 231 227]
"[{'color': {'red': 91, 'green': 81, 'blue': 76, 'alpha': None}, 'score': 0.33012086153030396, 'pixelFraction': 0.0904313400387764}, {'color': {'red': 236, 'green': 232, 'blue': 227, 'alpha': None}, 'score': 0.25700753927230835, 'pixelFraction': 0.8013240694999695}, {'color': {'red': 59, 'green': 123, 'blue': 171, 'alpha': None}, 'score': 0.004042939282953739, 'pixelFraction': 0.00047775046550668776}, {'color': {'red': 199, 'green': 194, 'blue': 190, 'alpha': None}, 'score': 0.12845492362976074, 'pixelFraction': 0.03992629051208496}, {'color': {'red': 160, 'green': 155, 'blue': 151, 'alpha': None}, 'score': 0.1182091236114502, 'pixelFraction': 0.031190281733870506}, {'color': {'red': 123, 'green': 117, 'blue': 113, 'alpha': None}, 'score': 0.10484548658132553, 'pixelFraction': 0.02300027385354042}, {'color': {'red': 67, 'green': 61, 'blue': 56, 'alpha': None}, 'score': 0.042133864015340805, 'pixelFraction': 0.005187005270272493}, {'color': {'red': 49, 'green': 85, 'blue': 110, 'alpha': None}, 'score': 0.006833779159933329, 'pixelFraction': 0.002661752747371793}, {'color': {'red': 32, 'green': 87, 'blue': 133, 'alpha': None}, 'score': 0.002814698964357376, 'pixelFraction': 0.0007507507689297199}, {'color': {'red': 29, 'green': 67, 'blue': 96, 'alpha': None}, 'score': 0.002567037008702755, 'pixelFraction': 0.0005460005486384034}]",47594,mobile_slide_3,"{'red': 91, 'green': 81, 'blue': 76, 'alpha': None}",[91 81 76]
"[{'color': {'red': 90, 'green': 120, 'blue': 144, 'alpha': None}, 'score': 0.12953835725784302, 'pixelFraction': 0.013012047857046127}, {'color': {'red': 111, 'green': 67, 'blue': 57, 'alpha': None}, 'score': 0.12621654570102692, 'pixelFraction': 0.010843373835086823}, {'color': {'red': 235, 'green': 232, 'blue': 225, 'alpha': None}, 'score': 0.09381962567567825, 'pixelFraction': 0.47807228565216064}, {'color': {'red': 93, 'green': 91, 'blue': 68, 'alpha': None}, 'score': 0.08761397004127502, 'pixelFraction': 0.015341365709900856}, {'color': {'red': 118, 'green': 117, 'blue': 90, 'alpha': None}, 'score': 0.08399949967861176, 'pixelFraction': 0.017429718747735023}, {'color': {'red': 126, 'green': 156, 'blue': 178, 'alpha': None}, 'score': 0.05522380769252777, 'pixelFraction': 0.0057028112933039665}, {'color': {'red': 65, 'green': 94, 'blue': 116, 'alpha': None}, 'score': 0.043352387845516205, 'pixelFraction': 0.004096385557204485}, {'color': {'red': 92, 'green': 53, 'blue': 42, 'alpha': None}, 'score': 0.03827674686908722, 'pixelFraction': 0.0029718875885009766}, {'color': {'red': 149, 'green': 109, 'blue': 98, 'alpha': None}, 'score': 0.036282043904066086, 'pixelFraction': 0.004819277208298445}, {'color': {'red': 201, 'green': 199, 'blue': 193, 'alpha': None}, 'score': 0.03433002904057503, 'pixelFraction': 0.10650602728128433}]",47594,desktop_slide_4,"{'red': 90, 'green': 120, 'blue': 144, 'alpha': None}",[ 90 120 144]
"[{'color': {'red': 233, 'green': 231, 'blue': 225, 'alpha': None}, 'score': 0.23408035933971405, 'pixelFraction': 0.4873737394809723}, {'color': {'red': 87, 'green': 120, 'blue': 145, 'alpha': None}, 'score': 0.0899713858962059, 'pixelFraction': 0.012899262830615044}, {'color': {'red': 90, 'green': 91, 'blue': 66, 'alpha': None}, 'score': 0.0723133385181427, 'pixelFraction': 0.015015015378594398}, {'color': {'red': 200, 'green': 199, 'blue': 196, 'alpha': None}, 'score': 0.07704082876443863, 'pixelFraction': 0.08183183521032333}, {'color': {'red': 91, 'green': 82, 'blue': 79, 'alpha': None}, 'score': 0.06288870424032211, 'pixelFraction': 0.0913868397474289}, {'color': {'red': 115, 'green': 68, 'blue': 59, 'alpha': None}, 'score': 0.0600130632519722, 'pixelFraction': 0.008394758217036724}, {'color': {'red': 121, 'green': 120, 'blue': 96, 'alpha': None}, 'score': 0.05686676502227783, 'pixelFraction': 0.014878515154123306}, {'color': {'red': 128, 'green': 58, 'blue': 52, 'alpha': None}, 'score': 0.04132627695798874, 'pixelFraction': 0.0012285012053325772}, {'color': {'red': 130, 'green': 160, 'blue': 184, 'alpha': None}, 'score': 0.03758089989423752, 'pixelFraction': 0.005050505045801401}, {'color': {'red': 157, 'green': 158, 'blue': 155, 'alpha': None}, 'score': 0.03243344649672508, 'pixelFraction': 0.04265629127621651}]",47594,mobile_slide_4,"{'red': 233, 'green': 231, 'blue': 225, 'alpha': None}",[233 231 225]
"[{'color': {'red': 20, 'green': 171, 'blue': 225, 'alpha': None}, 'score': 0.724961519241333, 'pixelFraction': 0.8372918367385864}, {'color': {'red': 30, 'green': 92, 'blue': 116, 'alpha': None}, 'score': 0.05126421898603439, 'pixelFraction': 0.010237510316073895}, {'color': {'red': 33, 'green': 90, 'blue': 145, 'alpha': None}, 'score': 0.03760350123047829, 'pixelFraction': 0.013786513358354568}, {'color': {'red': 10, 'green': 50, 'blue': 110, 'alpha': None}, 'score': 0.034669481217861176, 'pixelFraction': 0.008667758665978909}, {'color': {'red': 32, 'green': 61, 'blue': 74, 'alpha': None}, 'score': 0.009654390625655651, 'pixelFraction': 0.004095003940165043}, {'color': {'red': 133, 'green': 158, 'blue': 187, 'alpha': None}, 'score': 0.008881662972271442, 'pixelFraction': 0.012216762639582157}, {'color': {'red': 153, 'green': 41, 'blue': 33, 'alpha': None}, 'score': 0.005653726868331432, 'pixelFraction': 0.00047775046550668776}, {'color': {'red': 243, 'green': 241, 'blue': 244, 'alpha': None}, 'score': 0.005515710450708866, 'pixelFraction': 0.036513786762952805}, {'color': {'red': 108, 'green': 35, 'blue': 30, 'alpha': None}, 'score': 0.005173059180378914, 'pixelFraction': 0.0007507507689297199}, {'color': {'red': 200, 'green': 184, 'blue': 104, 'alpha': None}, 'score': 0.004034469835460186, 'pixelFraction': 0.00040950041147880256}]",47904,mobile_background_image,"{'red': 20, 'green': 171, 'blue': 225, 'alpha': None}",[ 20 171 225]
"[{'color': {'red': 20, 'green': 171, 'blue': 224, 'alpha': None}, 'score': 0.8791844844818115, 'pixelFraction': 0.8695582151412964}, {'color': {'red': 30, 'green': 92, 'blue': 115, 'alpha': None}, 'score': 0.01469347532838583, 'pixelFraction': 0.00819277111440897}, {'color': {'red': 33, 'green': 84, 'blue': 139, 'alpha': None}, 'score': 0.011698308400809765, 'pixelFraction': 0.009076305665075779}, {'color': {'red': 32, 'green': 66, 'blue': 79, 'alpha': None}, 'score': 0.005795537494122982, 'pixelFraction': 0.0036947790067642927}, {'color': {'red': 11, 'green': 50, 'blue': 111, 'alpha': None}, 'score': 0.005518880672752857, 'pixelFraction': 0.003212851472198963}, {'color': {'red': 162, 'green': 90, 'blue': 86, 'alpha': None}, 'score': 0.0050959717482328415, 'pixelFraction': 0.001365461852401495}, {'color': {'red': 151, 'green': 31, 'blue': 23, 'alpha': None}, 'score': 0.004243961535394192, 'pixelFraction': 0.00032128512975759804}, {'color': {'red': 0, 'green': 41, 'blue': 172, 'alpha': None}, 'score': 0.0038206165190786123, 'pixelFraction': 0.0057028112933039665}, {'color': {'red': 202, 'green': 200, 'blue': 209, 'alpha': None}, 'score': 0.002574480138719082, 'pixelFraction': 0.008112450130283833}, {'color': {'red': 93, 'green': 86, 'blue': 126, 'alpha': None}, 'score': 0.002119174925610423, 'pixelFraction': 0.005301204975694418}]",47904,desktop_background_image,"{'red': 20, 'green': 171, 'blue': 224, 'alpha': None}",[ 20 171 224]
"[{'color': {'red': 13, 'green': 12, 'blue': 16, 'alpha': None}, 'score': 0.2635989189147949, 'pixelFraction': 0.08910797536373138}, {'color': {'red': 146, 'green': 104, 'blue': 83, 'alpha': None}, 'score': 0.03689521178603172, 'pixelFraction': 0.037539102137088776}, {'color': {'red': 53, 'green': 18, 'blue': 6, 'alpha': None}, 'score': 0.018860144540667534, 'pixelFraction': 0.007678452879190445}, {'color': {'red': 16, 'green': 22, 'blue': 41, 'alpha': None}, 'score': 0.18393898010253906, 'pixelFraction': 0.022182198241353035}, {'color': {'red': 38, 'green': 45, 'blue': 69, 'alpha': None}, 'score': 0.10015351325273514, 'pixelFraction': 0.010617120191454887}, {'color': {'red': 236, 'green': 158, 'blue': 122, 'alpha': None}, 'score': 0.000503542716614902, 'pixelFraction': 9.479571599513292e-05}, {'color': {'red': 50, 'green': 50, 'blue': 54, 'alpha': None}, 'score': 0.05026612803339958, 'pixelFraction': 0.07062280923128128}, {'color': {'red': 88, 'green': 84, 'blue': 86, 'alpha': None}, 'score': 0.03634371608495712, 'pixelFraction': 0.06976964324712753}, {'color': {'red': 122, 'green': 118, 'blue': 117, 'alpha': None}, 'score': 0.030569255352020264, 'pixelFraction': 0.048251017928123474}, {'color': {'red': 119, 'green': 79, 'blue': 60, 'alpha': None}, 'score': 0.02980038896203041, 'pixelFraction': 0.16996872425079346}]",47904,video_thumbnail,"{'red': 13, 'green': 12, 'blue': 16, 'alpha': None}",[13 12 16]
"[{'color': {'red': 247, 'green': 252, 'blue': 254, 'alpha': None}, 'score': 0.4992291331291199, 'pixelFraction': 0.7001774311065674}, {'color': {'red': 63, 'green': 81, 'blue': 113, 'alpha': None}, 'score': 0.04690174013376236, 'pixelFraction': 0.01876876875758171}, {'color': {'red': 30, 'green': 52, 'blue': 109, 'alpha': None}, 'score': 0.029142774641513824, 'pixelFraction': 0.0068250070326030254}, {'color': {'red': 111, 'green': 160, 'blue': 85, 'alpha': None}, 'score': 0.006111788097769022, 'pixelFraction': 0.022181272506713867}, {'color': {'red': 110, 'green': 73, 'blue': 60, 'alpha': None}, 'score': 0.004370617214590311, 'pixelFraction': 0.0060742562636733055}, {'color': {'red': 176, 'green': 202, 'blue': 131, 'alpha': None}, 'score': 0.0024449191987514496, 'pixelFraction': 0.0007507507689297199}, {'color': {'red': 117, 'green': 142, 'blue': 44, 'alpha': None}, 'score': 0.0007471084245480597, 'pixelFraction': 0.00020475020573940128}, {'color': {'red': 37, 'green': 53, 'blue': 80, 'alpha': None}, 'score': 0.03966213017702103, 'pixelFraction': 0.01624351553618908}, {'color': {'red': 112, 'green': 139, 'blue': 220, 'alpha': None}, 'score': 0.00034717313246801496, 'pixelFraction': 6.825006857980043e-05}, {'color': {'red': 41, 'green': 88, 'blue': 135, 'alpha': None}, 'score': 0.029129689559340477, 'pixelFraction': 0.008394758217036724}]",48523,mobile_background_image,"{'red': 247, 'green': 252, 'blue': 254, 'alpha': None}",[247 252 254]
"[{'color': {'red': 248, 'green': 253, 'blue': 253, 'alpha': None}, 'score': 0.39490994811058044, 'pixelFraction': 0.6837751269340515}, {'color': {'red': 32, 'green': 50, 'blue': 78, 'alpha': None}, 'score': 0.042818374931812286, 'pixelFraction': 0.019116465002298355}, {'color': {'red': 36, 'green': 84, 'blue': 132, 'alpha': None}, 'score': 0.036372505128383636, 'pixelFraction': 0.01148594357073307}, {'color': {'red': 164, 'green': 197, 'blue': 150, 'alpha': None}, 'score': 0.007065457291901112, 'pixelFraction': 0.0025702810380607843}, {'color': {'red': 112, 'green': 161, 'blue': 85, 'alpha': None}, 'score': 0.005600347649306059, 'pixelFraction': 0.006265060044825077}, {'color': {'red': 106, 'green': 71, 'blue': 58, 'alpha': None}, 'score': 0.003015346359461546, 'pixelFraction': 0.00401606410741806}, {'color': {'red': 16, 'green': 24, 'blue': 47, 'alpha': None}, 'score': 0.03869122266769409, 'pixelFraction': 0.01919678784906864}, {'color': {'red': 61, 'green': 82, 'blue': 113, 'alpha': None}, 'score': 0.03528168424963951, 'pixelFraction': 0.016305221244692802}, {'color': {'red': 24, 'green': 57, 'blue': 103, 'alpha': None}, 'score': 0.035077545791864395, 'pixelFraction': 0.011164658702909946}, {'color': {'red': 31, 'green': 50, 'blue': 105, 'alpha': None}, 'score': 0.03297574445605278, 'pixelFraction': 0.008995983749628067}]",48523,desktop_background_image,"{'red': 248, 'green': 253, 'blue': 253, 'alpha': None}",[248 253 253]
"[{'color': {'red': 71, 'green': 90, 'blue': 107, 'alpha': None}, 'score': 0.1137457862496376, 'pixelFraction': 0.06341833621263504}, {'color': {'red': 111, 'green': 121, 'blue': 120, 'alpha': None}, 'score': 0.08702094852924347, 'pixelFraction': 0.09489051252603531}, {'color': {'red': 110, 'green': 125, 'blue': 98, 'alpha': None}, 'score': 0.04378221556544304, 'pixelFraction': 0.005024172831326723}, {'color': {'red': 20, 'green': 48, 'blue': 105, 'alpha': None}, 'score': 0.024511530995368958, 'pixelFraction': 0.04076215624809265}, {'color': {'red': 248, 'green': 176, 'blue': 222, 'alpha': None}, 'score': 0.002299853600561619, 'pixelFraction': 9.479571599513292e-05}, {'color': {'red': 78, 'green': 87, 'blue': 88, 'alpha': None}, 'score': 0.07296775281429291, 'pixelFraction': 0.11640913784503937}, {'color': {'red': 255, 'green': 212, 'blue': 249, 'alpha': None}, 'score': 0.000699015217833221, 'pixelFraction': 0.00018959143199026585}, {'color': {'red': 144, 'green': 159, 'blue': 162, 'alpha': None}, 'score': 0.06844654679298401, 'pixelFraction': 0.07138117402791977}, {'color': {'red': 184, 'green': 197, 'blue': 202, 'alpha': None}, 'score': 0.06664951145648956, 'pixelFraction': 0.07223433256149292}, {'color': {'red': 99, 'green': 118, 'blue': 136, 'alpha': None}, 'score': 0.06297802925109863, 'pixelFraction': 0.04189970716834068}]",48523,video_thumbnail,"{'red': 71, 'green': 90, 'blue': 107, 'alpha': None}",[ 71  90 107]
"[{'color': {'red': 238, 'green': 177, 'blue': 46, 'alpha': None}, 'score': 0.1498025506734848, 'pixelFraction': 0.04678788036108017}, {'color': {'red': 158, 'green': 155, 'blue': 145, 'alpha': None}, 'score': 0.124308280646801, 'pixelFraction': 0.02181818149983883}, {'color': {'red': 23, 'green': 19, 'blue': 12, 'alpha': None}, 'score': 0.09333103895187378, 'pixelFraction': 0.03393939509987831}, {'color': {'red': 243, 'green': 215, 'blue': 122, 'alpha': None}, 'score': 0.049565427005290985, 'pixelFraction': 0.012363635934889317}, {'color': {'red': 54, 'green': 50, 'blue': 41, 'alpha': None}, 'score': 0.09238842129707336, 'pixelFraction': 0.01430303044617176}, {'color': {'red': 237, 'green': 192, 'blue': 61, 'alpha': None}, 'score': 0.0922214463353157, 'pixelFraction': 0.059515152126550674}, {'color': {'red': 124, 'green': 121, 'blue': 111, 'alpha': None}, 'score': 0.09089002758264542, 'pixelFraction': 0.01903030276298523}, {'color': {'red': 87, 'green': 84, 'blue': 74, 'alpha': None}, 'score': 0.0829978957772255, 'pixelFraction': 0.023393940180540085}, {'color': {'red': 195, 'green': 191, 'blue': 181, 'alpha': None}, 'score': 0.07549149543046951, 'pixelFraction': 0.02521212212741375}, {'color': {'red': 248, 'green': 229, 'blue': 173, 'alpha': None}, 'score': 0.044173091650009155, 'pixelFraction': 0.006909091025590897}]",46393,lrg_image,"{'red': 238, 'green': 177, 'blue': 46, 'alpha': None}",[238 177  46]
"[{'color': {'red': 120, 'green': 71, 'blue': 25, 'alpha': None}, 'score': 0.08429139107465744, 'pixelFraction': 0.06408189982175827}, {'color': {'red': 208, 'green': 142, 'blue': 64, 'alpha': None}, 'score': 0.08426453173160553, 'pixelFraction': 0.12408759444952011}, {'color': {'red': 53, 'green': 14, 'blue': 1, 'alpha': None}, 'score': 0.07878176122903824, 'pixelFraction': 0.027680348604917526}, {'color': {'red': 91, 'green': 44, 'blue': 7, 'alpha': None}, 'score': 0.0784044936299324, 'pixelFraction': 0.03336809203028679}, {'color': {'red': 196, 'green': 145, 'blue': 91, 'alpha': None}, 'score': 0.07045536488294601, 'pixelFraction': 0.03640155494213104}, {'color': {'red': 158, 'green': 108, 'blue': 58, 'alpha': None}, 'score': 0.05954864248633385, 'pixelFraction': 0.04009858891367912}, {'color': {'red': 171, 'green': 108, 'blue': 34, 'alpha': None}, 'score': 0.05248866602778435, 'pixelFraction': 0.06152242049574852}, {'color': {'red': 80, 'green': 41, 'blue': 19, 'alpha': None}, 'score': 0.04503686726093292, 'pixelFraction': 0.017537206411361694}, {'color': {'red': 239, 'green': 177, 'blue': 94, 'alpha': None}, 'score': 0.043458253145217896, 'pixelFraction': 0.06066925823688507}, {'color': {'red': 233, 'green': 180, 'blue': 123, 'alpha': None}, 'score': 0.037637993693351746, 'pixelFraction': 0.024836476892232895}]",46393,thumbnail_cover,"{'red': 120, 'green': 71, 'blue': 25, 'alpha': None}",[120  71  25]
"[{'color': {'red': 22, 'green': 172, 'blue': 226, 'alpha': None}, 'score': 0.8713788390159607, 'pixelFraction': 0.6506961584091187}, {'color': {'red': 21, 'green': 175, 'blue': 195, 'alpha': None}, 'score': 0.009073333814740181, 'pixelFraction': 0.00962325930595398}, {'color': {'red': 52, 'green': 122, 'blue': 177, 'alpha': None}, 'score': 0.00810092594474554, 'pixelFraction': 0.010715261101722717}, {'color': {'red': 233, 'green': 235, 'blue': 236, 'alpha': None}, 'score': 0.0020655165426433086, 'pixelFraction': 0.03903903812170029}, {'color': {'red': 33, 'green': 88, 'blue': 172, 'alpha': None}, 'score': 0.001189015107229352, 'pixelFraction': 0.0010920010972768068}, {'color': {'red': 25, 'green': 168, 'blue': 238, 'alpha': None}, 'score': 0.03218459710478783, 'pixelFraction': 0.020748021081089973}, {'color': {'red': 31, 'green': 160, 'blue': 238, 'alpha': None}, 'score': 0.01704373210668564, 'pixelFraction': 0.01180726196616888}, {'color': {'red': 6, 'green': 79, 'blue': 192, 'alpha': None}, 'score': 0.00013751033111475408, 'pixelFraction': 6.825006857980043e-05}, {'color': {'red': 140, 'green': 113, 'blue': 59, 'alpha': None}, 'score': 7.683703006478027e-05, 'pixelFraction': 0.00013650013715960085}, {'color': {'red': 83, 'green': 39, 'blue': 31, 'alpha': None}, 'score': 6.751004548277706e-05, 'pixelFraction': 0.021362271159887314}]",47669,mobile_background_image,"{'red': 22, 'green': 172, 'blue': 226, 'alpha': None}",[ 22 172 226]
